OBJECTID,Row_Labels,Average_of,Average__1,comm,ind,ASSET_NAME,OBJECTID_1,ACREAGE,ACREAGE_1,AREA,PERCENTAGE
1253,1375,39.931739999999998,-75.149330000000006,0,0,Nelson M. Herron Playground and Recreation Center,255,1.119858070000000,1.119857981434321,1.457234183110939,3.608692274985215
1254,1379,39.963090000000001,-75.174689999999998,1,0,Benjamin Franklin Parkway,1033,64.509472470000006,10.872832010201375,14.154791964885863,35.037095404811531
1255,1379,39.963090000000001,-75.174689999999998,1,0,Benjamin Franklin Parkway Medians,133,13.931207640000000,1.197452232612191,1.558940409145605,3.858816433413468
1256,1379,39.963090000000001,-75.174689999999998,1,0,Binswanger Triangle,1015,0.230761670000000,0.007490480342873,0.009751721469335,0.024138256240701
1257,1379,39.963090000000001,-75.174689999999998,1,0,Rodin Museum,240,4.190618850000000,3.139139045257597,4.086720254321303,10.115783248431921
1258,1379,39.963090000000001,-75.174689999999998,1,0,Rodin Museum Building,436,0.142317950000000,0.142317937713692,0.185278694745912,0.458616934844073
1259,1379,39.963090000000001,-75.174689999999998,1,0,Von Colln Community Center Building,440,0.037091370000000,0.037091377783480,0.048289358947116,0.119529759297379
1260,1379,39.963090000000001,-75.174689999999998,1,0,Von Colln Field,180,6.528407340000000,6.528409202661973,8.499238048223370,21.038007135854617
1261,1382,39.915340000000000,-75.159829999999999,0,0,Mollbore Terrace Park,376,1.429625270000000,0.477669726934635,0.621435417370448,1.539284505929140
1262,1382,39.915340000000000,-75.159829999999999,0,0,Mollbore Terrace Park (8th St),1347,0.477673650000000,0.477673283563344,0.621435417370448,1.539284505929140
1263,1386,39.955590000000001,-75.157470000000004,1,0,Vine Street Park,1372,11.868121490000000,0.355521950129866,0.462810339287154,1.145709572828567
1264,1389,39.960009999999997,-75.165300000000002,1,0,Vine Street Park,1372,11.868121490000000,2.157367510769485,2.808411658581388,6.951918055759175
1265,1390,39.958460000000002,-75.168859999999995,1,0,Basilica Green,1026,0.276190390000000,0.276190031153102,0.359536906184135,0.890014401908334
1266,1390,39.958460000000002,-75.168859999999995,1,0,Benjamin Franklin Parkway,1033,64.509472470000006,6.794375463226415,8.845254955016424,21.895956056549778
1267,1390,39.958460000000002,-75.168859999999995,1,0,Benjamin Franklin Parkway Medians,133,13.931207640000000,0.015905626814160,0.020707234658782,0.051259653050953
1268,1390,39.958460000000002,-75.168859999999995,1,0,East Triangle,1012,0.184851950000000,0.184851955523878,0.240636196944554,0.595682048817035
1269,1390,39.958460000000002,-75.168859999999995,1,0,Galusha Pennypacker Park,1151,1.154618500000000,1.154617367415730,1.503083478486750,3.720802844196902
1270,1390,39.958460000000002,-75.168859999999995,1,0,Logan Square,1024,9.209228050000000,6.145837516122163,8.000598887658841,19.805055090120209
1271,1390,39.958460000000002,-75.168859999999995,1,0,Logan Square Maintenance Building,524,0.003092430000000,0.003092408832905,0.004025643857501,0.009965266287002
1272,1390,39.958460000000002,-75.168859999999995,1,0,Shakespeare Park,1152,1.183946240000000,0.516936154437125,0.672951033547726,1.665854329095865
1273,1390,39.958460000000002,-75.168859999999995,1,0,Sister Cities Park,1010,1.729054770000000,1.729053918847470,2.250859695356142,5.571882916843022
1274,1390,39.958460000000002,-75.168859999999995,1,0,Sister Cities Park Building,1339,0.066865360000000,0.066865127577752,0.087044215796503,0.215473305602814
1275,1390,39.958460000000002,-75.168859999999995,1,0,Torun Triangle,1014,0.624215370000000,0.356755381023769,0.464411310353167,1.149625386195413
1276,1390,39.958460000000002,-75.168859999999995,1,0,Vine Street Park,1372,11.868121490000000,0.537746956504653,0.700026682739682,1.732878652071813
1277,1390,39.958460000000002,-75.168859999999995,1,0,West Triangle,1013,0.152973430000000,0.029958492977017,0.038999921142553,0.096542221099229
1278,1392,39.953809999999997,-75.175089999999997,1,0,June 5th Memorial Park,977,0.112079440000000,0.112079433393308,0.145894695008319,0.361178714650672
1279,1393,40.009200000000000,-75.196899999999999,0,0,East Fairmount Park,24,659.240958959999944,5.994079088990471,7.806020494348116,19.309268221780005
1280,1393,40.009200000000000,-75.196899999999999,0,0,Inn Yard Park,249,1.451006570000000,1.451007770794292,1.890325078657040,4.675979776965007
1281,1393,40.009200000000000,-75.196899999999999,0,0,West Fairmount Park,8,1395.358889650000037,0.920740756924903,1.199163152893956,2.966295435384771
1282,1395,39.987150000000000,-75.187399999999997,0,0,East Fairmount Park,24,659.240958959999944,15.628449970845415,20.352751266059823,50.361340536548894
1283,1395,39.987150000000000,-75.187399999999997,0,0,Joseph E. Mander Playground,57,22.259878960000002,0.304508793412377,0.396595228573482,0.981344836394015
1284,1399,40.043630000000000,-75.019540000000006,1,0,Frankford & Solly Playground,13,2.195709220000000,2.195709129432729,2.861970381851823,7.075962390100860
1285,1399,40.043630000000000,-75.019540000000006,1,0,Pennypack Park,23,1382.867808140000079,14.981631279870101,19.534338955984012,48.296882680731194
1286,1399,40.043630000000000,-75.019540000000006,1,0,Rocky Falls Day Camp Building,784,0.045195450000000,0.045195542804390,0.058909557635119,0.145648542307368
1287,1401,39.958700000000000,-75.239419999999996,0,0,Howard Sayre Morris Recreation Center,322,1.605898970000000,0.064170441059251,0.083534762509900,0.206785138032767
1288,1408,39.963259999999998,-75.188500000000005,0,1,James Lee Wright Recreation Center,374,0.549061090000000,0.007444584475098,0.009692116286879,0.023990659841931
1289,1412,40.027160000000002,-75.114170000000001,0,0,Tacony Creek Park,25,318.653500280000003,8.927935406784671,11.633996064268754,28.770838443350694
1290,1414,39.991140000000001,-75.132890000000003,0,1,Gerald J. Maguire Playground,370,0.561096500000000,0.561095878571796,0.730789124091337,1.808178286162387
1291,1419,39.915050000000001,-75.178269999999998,0,0,Commodore John Barry Concessions Building 1,1119,0.013732300000000,0.013732338731714,0.017865502021292,0.044252716356155
1292,1419,39.915050000000001,-75.178269999999998,0,0,Commodore John Barry Concessions Building 2,1122,0.015093390000000,0.015093199205405,0.019636008490282,0.048638247783459
1293,1419,39.915050000000001,-75.178269999999998,0,0,Commodore John Barry Playground,242,4.012548210000000,4.012547804728396,5.220253622171584,12.930529608058508
1294,1419,39.915050000000001,-75.178269999999998,0,0,Commodore John Barry Playground Building 1,463,0.065066340000000,0.065066673055219,0.084650485747819,0.209678627040226
1295,1419,39.915050000000001,-75.178269999999998,0,0,Commodore John Barry Playground Building 2,461,0.021847970000000,0.021848081553571,0.028423858437596,0.070405687099491
1296,1419,39.915050000000001,-75.178269999999998,0,0,Commodore John Barry Playground Dugout 1,1120,0.002976700000000,0.002976718152559,0.003872638405687,0.009592496685097
1297,1419,39.915050000000001,-75.178269999999998,0,0,Commodore John Barry Playground Dugout 2,1121,0.002946400000000,0.002946429502421,0.003833226784872,0.009494874391862
1298,1419,39.915050000000001,-75.178269999999998,0,0,Commodore John Barry Playground Dugout 3,1123,0.003688360000000,0.003688390358269,0.004798570537003,0.011886023725274
1299,1419,39.915050000000001,-75.178269999999998,0,0,Commodore John Barry Playground Dugout 4,1124,0.004168760000000,0.004168746976859,0.005423510440289,0.013433995243052
1300,1419,39.915050000000001,-75.178269999999998,0,0,Commodore John Barry Playground Pool Building,1125,0.003291260000000,0.003291284293782,0.004281882419185,0.010606191079365
1301,1420,39.916550000000001,-75.169240000000002,0,0,Marconi Plaza,122,18.846212479999998,6.489924113953802,8.443240024156628,20.913391667978594
1302,1420,39.916550000000001,-75.169240000000002,0,0,Mollbore Terrace Park,376,1.429625270000000,0.481782626809145,0.626786189056401,1.552511242877469
1303,1420,39.916550000000001,-75.169240000000002,0,0,Mollbore Terrace Park (12th St),1349,0.481781020000000,0.481779806327633,0.626786189056401,1.552511242877469
1304,1420,39.916550000000001,-75.169240000000002,0,0,Tenaglia Bocce Courts Building,465,0.096361110000000,0.096361293198952,0.125365368544610,0.310522387907099
1305,1426,39.939749999999997,-75.157669999999996,0,0,Cianfrani Park,366,0.608773820000000,0.075888720206236,0.098765995290793,0.244555781964491
1306,1426,39.939749999999997,-75.157669999999996,0,0,Frank Palumbo Recreation Center,277,3.221027890000000,2.064522302832229,2.686914953994512,6.653105511786084
1307,1426,39.939749999999997,-75.157669999999996,0,0,Frank Palumbo Recreation Center Building,500,0.305145690000000,0.225417817482184,0.293374286756017,0.726427935998138
1308,1426,39.939749999999997,-75.157669999999996,0,0,"Frank Palumbo, Sr. Park",412,0.201635110000000,0.197429836764983,0.256941250688130,0.636215615465251
1309,1430,39.929369999999999,-75.150239999999997,0,0,Greble Post War Memorial,423,0.048424890000000,0.048425004694520,0.063014079368982,0.156053285651630
1310,1430,39.929369999999999,-75.150239999999997,0,0,John Dickinson Square,178,3.330356970000000,0.975480169769439,1.269303638066748,3.143408666657219
1311,1430,39.929369999999999,-75.150239999999997,0,0,Karen Donnelly Park,409,0.233045530000000,0.233045362017962,0.303246457912574,0.750984646500605
1312,1430,39.929369999999999,-75.150239999999997,0,0,Nelson M. Herron Playground and Rec Ctr Building,966,0.050848230000000,0.006323446409380,0.008228467567356,0.020377658653787
1313,1430,39.929369999999999,-75.150239999999997,0,0,Nelson M. Herron Playground and Recreation Center,255,1.119858070000000,0.381183961474477,0.496022092018129,1.228390194546374
1314,1431,39.942320000000002,-75.161990000000003,0,0,Hawthorne Park,273,0.874580500000000,0.472320844461279,0.614705932817833,1.522025141723872
1315,1432,39.930900000000001,-75.171610000000001,0,0,A. Giuseppe DiSilvestro Playground,316,1.990736140000000,0.002062237982107,0.002683459427989,0.006645395032006
1316,1437,39.952170000000002,-75.145229999999998,0,0,Betsy Ross House,407,0.236189100000000,0.236189228186018,0.307443116997550,0.761127936035451
1317,1437,39.952170000000002,-75.145229999999998,0,0,Betsy Ross House and Museum Building,517,0.052893300000000,0.052893201779576,0.068850110236299,0.170450204941116
1318,1437,39.952170000000002,-75.145229999999998,0,0,Christ Church Park,387,0.132027210000000,0.131880105339345,0.171662485341258,0.424979796062727
1319,1437,39.952170000000002,-75.145229999999998,0,0,Commerce Street Walk,1310,0.372665540000000,0.335277070562165,0.436415956231227,1.080422223346957
1320,1438,39.948099999999997,-75.154259999999994,1,0,Washington Square,117,7.188231450000000,2.979114753874622,3.877555967373018,9.600113838222908
1321,1438,39.948099999999997,-75.154259999999994,1,0,Washington Square Maintenance Building,513,0.004307580000000,0.004307611977940,0.005606723139412,0.013881213024558
1322,1441,39.938200000000002,-75.198650000000001,1,1,Stinger Square Playground,283,3.098602660000000,0.376907344611568,0.490496743499426,1.214552502591845
1323,1441,39.938200000000002,-75.198650000000001,1,1,Stinger Square Playground Building,493,0.037713280000000,0.000000066547846,0.000000086603977,0.000000214446025
1324,1442,39.957810000000002,-75.147239999999996,0,0,Vine Street Park,1372,11.868121490000000,4.353425131982990,5.667189217594841,14.028954852019140
1325,1443,39.914250000000003,-75.171890000000005,0,0,Marconi Plaza,122,18.846212479999998,11.783154302942913,15.329609140962777,37.971765390622828
1326,1447,39.957259999999998,-75.170010000000005,1,0,Aviator Park,1008,1.903299470000000,1.608153977373442,2.093476268819782,5.182378149368648
1327,1447,39.957259999999998,-75.170010000000005,1,0,Basilica Green,1026,0.276190390000000,0.276190031153102,0.359536906184135,0.890029772131448
1328,1447,39.957259999999998,-75.170010000000005,1,0,Benjamin Franklin Parkway,1033,64.509472470000006,9.201974715023340,11.979587069411814,29.655339872555007
1329,1447,39.957259999999998,-75.170010000000005,1,0,Benjamin Franklin Parkway Medians,133,13.931207640000000,0.240652019281233,0.313300311430044,0.775571575531065
1330,1447,39.957259999999998,-75.170010000000005,1,0,East Triangle,1012,0.184851950000000,0.184851955523878,0.240636196944554,0.595692336028091
1331,1447,39.957259999999998,-75.170010000000005,1,0,Galusha Pennypacker Park,1151,1.154618500000000,1.144978124654694,1.490535090641463,3.689803700981194
1332,1447,39.957259999999998,-75.170010000000005,1,0,Logan Square,1024,9.209228050000000,8.143117859451221,10.600641412581275,26.241774623423176
1333,1447,39.957259999999998,-75.170010000000005,1,0,Logan Square Maintenance Building,524,0.003092430000000,0.003092408832905,0.004025643857501,0.009965438383505
1334,1447,39.957259999999998,-75.170010000000005,1,0,Shakespeare Park,1152,1.183946240000000,0.442505905858532,0.576057225137833,1.426023509702003
1335,1447,39.957259999999998,-75.170010000000005,1,0,Sister Cities Park,1010,1.729054770000000,1.729053918847470,2.250859695356142,5.571979141222553
1336,1447,39.957259999999998,-75.170010000000005,1,0,Sister Cities Park Building,1339,0.066865360000000,0.066865127577752,0.087044215796503,0.215477026747972
1337,1447,39.957259999999998,-75.170010000000005,1,0,Torun Triangle,1014,0.624215370000000,0.542423838183945,0.706107823054859,1.747962376168106
1338,1447,39.957259999999998,-75.170010000000005,1,0,Vine Street Park,1372,11.868121490000000,0.106048105892794,0.138050997557467,0.341743770347918
1339,1447,39.957259999999998,-75.170010000000005,1,0,West Triangle,1013,0.152973430000000,0.133098633686132,0.173267601341728,0.428922096973715
1340,1448,39.962940000000003,-75.191389999999998,0,0,James Lee Wright Recreation Center,374,0.549061090000000,0.549060272452955,0.714822435949272,1.769390731779120
1341,1448,39.962940000000003,-75.191389999999998,0,0,James Lee Wright Recreation Center Building,438,0.357926460000000,0.357925910500257,0.465984604627038,1.153445665823157
1342,1448,39.962940000000003,-75.191389999999998,0,0,Mantua Community Garden,416,0.147972460000000,0.147972758673069,0.192645221506608,0.476852225549783
1343,1449,39.978180000000002,-75.154150000000001,1,0,11th & Cecil B. Moore Playground,210,5.181687050000000,1.331625324781245,1.734021605166569,4.291259259301438
1344,1449,39.978180000000002,-75.154150000000001,1,0,11th & Cecil B. Moore Playground Stands,1112,0.078183660000000,0.078183812254722,0.101809651196440,0.251952805594371
1345,1454,39.976379999999999,-75.151309999999995,0,0,11th & Cecil B. Moore Playground,210,5.181687050000000,0.609089020897559,0.793146166606305,1.962884597725351
1346,1454,39.976379999999999,-75.151309999999995,0,0,Marie Dendy Recreation Center,245,3.743164330000000,3.743162363653806,4.874067305700379,12.062381494664494
1347,1454,39.976379999999999,-75.151309999999995,0,0,Marie Dendy Recreation Center Building,573,0.067845940000000,0.067846014565846,0.088344836309519,0.218636520961209
1348,1454,39.976379999999999,-75.151309999999995,0,0,Marie Dendy Recreation Center Pool Building,1126,0.005166840000000,0.005166826139563,0.006727914996708,0.016650298870319
1349,1454,39.976379999999999,-75.151309999999995,0,0,Yorktown & Queens Place,1362,0.129907820000000,0.000012238047996,0.000015935575678,0.000039437492572
1350,1454,39.976379999999999,-75.151309999999995,0,0,Yorktown Commons,1367,0.776314960000000,0.000012238336945,0.000015935575678,0.000039437492572
1351,1455,39.954419999999999,-75.148089999999996,1,0,Franklin Square,119,7.164952180000000,1.420972346341181,1.849743362627150,4.579207498259508
