OBJECTID,Row_Labels,Average_of,Average__1,comm,ind,OBJECTID_1,ASSET_NAME,ACREAGE,ACREAGE_1,AREA,PERCENTAGE
2679,909,39.956240000000001,-75.147530000000003,0,0,1102,Franklin Square Mini Golf Building 1,0.014466980000000,0.014467074519526,0.018832521816589,0.011651286617618
2680,909,39.956240000000001,-75.147530000000003,0,0,1103,Franklin Square Mini Golf Building 2,0.014427660000000,0.014427721816584,0.018781286540793,0.011619588426104
2681,909,39.956240000000001,-75.147530000000003,0,0,1104,Pavillion in Franklin Square,0.047425010000000,0.047424950149473,0.061735592448263,0.038194517395411
2682,909,39.956240000000001,-75.147530000000003,0,0,1105,Franklin Square Shed,0.002661590000000,0.002661630183559,0.003464790627697,0.002143593357623
2683,909,39.956240000000001,-75.147530000000003,0,0,1106,SquareBurger,0.014435250000000,0.014435339622900,0.018791138568734,0.011625683669345
2684,909,39.956240000000001,-75.147530000000003,0,0,1372,Vine Street Park,11.868121490000000,6.381471283057399,8.307253289379718,5.139523533935508
2685,910,40.020159999999997,-75.148820000000001,1,0,27,Hunting Park,76.467221179999996,8.740423016327073,11.388029888199188,7.039049852788779
2686,910,40.020159999999997,-75.148820000000001,1,0,168,Wingohocking Park,8.343845770000000,7.188709645166300,9.366774018564849,5.789692328153067
2687,910,40.020159999999997,-75.148820000000001,1,0,1331,Hunting Park Community Garden,0.490030220000000,0.490030468148845,0.638477517608687,0.394649041182229
2688,913,39.947180000000003,-75.237809999999996,0,0,278,Albert W. Christy Recreation Center,3.154905350000000,2.934557749195616,3.819654234900101,2.363448128432004
2689,913,39.947180000000003,-75.237809999999996,0,0,325,Sherwood Park,1.647454990000000,1.647453887224984,2.144278132463057,1.326792905154157
2690,913,39.947180000000003,-75.237809999999996,0,0,512,Albert W. Christy Recreation Center Building,0.330184520000000,0.330184691349984,0.429772466977549,0.265925884979026
2691,914,39.956240000000001,-75.219579999999993,0,0,354,Ben Barkan Park,0.781079030000000,0.781079754412225,1.016737942011192,0.629034466629369
2692,914,39.956240000000001,-75.219579999999993,0,0,367,Garden Court,0.585173950000000,0.039728623030519,0.051714626296408,0.031994755998729
2693,914,39.956240000000001,-75.219579999999993,0,0,1038,Spruce Play Lot,3.974056800000000,3.974058439039668,5.173113842655516,3.200497170776378
2694,914,39.956240000000001,-75.219579999999993,0,0,1248,Garden Court Community Garden,0.129355190000000,0.009577913638407,0.012467553122592,0.007713413953186
2695,915,39.930090000000000,-75.175030000000007,0,0,400,Ralph Brooks Park,0.285436550000000,0.285437260150489,0.371434333829419,0.229885098515864
2696,917,39.961170000000003,-75.232830000000007,1,1,268,Ann P. Nichols Park,0.885608910000000,0.804442211891275,1.047297517367466,0.647895048166955
2697,917,39.961170000000003,-75.232830000000007,1,1,1052,Ann P. Nichols Park Gazebo,0.014279830000000,0.014279873443785,0.018590880547364,0.011500972023669
2698,918,39.998410000000000,-75.140850000000000,0,0,200,Ramonita Negron Rivera Rec & Comm Center,5.447072520000000,3.491604474632998,4.548172471411588,2.812150443613463
2699,918,39.998410000000000,-75.140850000000000,0,0,685,Ramonita Negron Rivera Rec & Comm Center Building,0.473807380000000,0.473807692850460,0.617182373382288,0.381605951842618
2700,918,39.998410000000000,-75.140850000000000,0,0,1354,Ramonita Negron Rivera Rec & Comm Center Garden,0.056295590000000,0.056295814450691,0.073330420737647,0.045340447510280
2701,919,39.934609999999999,-75.180890000000005,0,0,231,Wharton Square Playground,4.294085210000000,4.294086403060321,5.588152450325701,3.458348687361259
2702,919,39.934609999999999,-75.180890000000005,0,0,491,Wharton Square Playground Building,0.079923710000000,0.079923947644307,0.104009854270269,0.064368741938537
2703,920,39.948390000000003,-75.219229999999996,0,0,347,Cedar Park,0.838993540000000,0.838993780051760,1.092036769841752,0.675696583181184
2704,921,39.959429999999998,-75.245350000000002,0,0,43,Laura Sims Skate House,4.203217690000000,4.203220127040241,5.471841738890260,3.385158358829431
2705,921,39.959429999999998,-75.245350000000002,0,0,108,Cobbs Creek Recreation Center & Pool,6.931076950000000,4.557254684233508,5.932604803202554,3.670209720514640
2706,921,39.959429999999998,-75.245350000000002,0,0,522,Cobbs Creek Recreation Center Pool Building,0.020633780000000,0.020633832702531,0.026860943821804,0.016617539914973
2707,921,39.959429999999998,-75.245350000000002,0,0,523,Cobbs Creek Recreation Center Building,0.240066440000000,0.240066399353014,0.312516397655390,0.193338467425953
2708,921,39.959429999999998,-75.245350000000002,0,0,525,Laura Sims Skate House Building,0.792981660000000,0.792982116393451,1.032315591118158,0.638642694540414
2709,921,39.959429999999998,-75.245350000000002,0,0,1165,Cobbs Creek Park,729.252538899999990,21.067293886501037,27.425929278927022,16.967068526008518
2710,921,39.959429999999998,-75.245350000000002,0,0,1170,Cobbs Cinder Block Ruins,0.023025790000000,0.023025723162103,0.029976055554475,0.018544705762186
2711,921,39.959429999999998,-75.245350000000002,0,0,1171,Cobbs Stone Quay with Fire Pit,0.012157470000000,0.012157699723642,0.015827461859429,0.009791669307922
2712,924,39.953370000000000,-75.171589999999995,1,0,112,Rittenhouse Square,7.313901870000000,2.109864686440223,2.746256234236782,1.699121319518150
2713,924,39.953370000000000,-75.171589999999995,1,0,1001,Levy Park,0.572631830000000,0.034517139720002,0.044932163889917,0.027799735744126
2714,924,39.953370000000000,-75.171589999999995,1,0,1033,Benjamin Franklin Parkway,64.509472470000006,0.034514097490223,0.044932163889917,0.027799735744126
2715,925,39.949199999999998,-75.163129999999995,1,0,1326,Sartain Garden,0.084075770000000,0.084075928813829,0.109432308223606,0.067710335143566
2716,926,39.961179999999999,-75.146580000000000,0,0,439,Northern Liberties Recreation Center Building,0.253581630000000,0.253581846792748,0.330133394490495,0.204232091095019
2717,926,39.961179999999999,-75.146580000000000,0,0,1007,Northern Liberties Recreation Center,0.654731000000000,0.654730675608967,0.852381176373237,0.527312877055068
2718,926,39.961179999999999,-75.146580000000000,0,0,1372,Vine Street Park,11.868121490000000,0.225886232132845,0.294053528046611,0.181911820885349
2719,927,39.930700000000002,-75.170050000000003,0,0,316,A. Giuseppe DiSilvestro Playground,1.990736140000000,1.990736633916422,2.590419260665406,1.603226998820047
2720,927,39.930700000000002,-75.170050000000003,0,0,1041,South Philadelphia Community Health & Literacy Ctr,0.866518640000000,0.866519311027550,1.127546186410666,0.697845524822808
2721,928,40.016939999999998,-75.149529999999999,0,0,27,Hunting Park,76.467221179999996,18.892454237610785,24.615265544636891,15.215636287206216
2722,928,40.016939999999998,-75.149529999999999,0,0,168,Wingohocking Park,8.343845770000000,0.071257912432193,0.092847923442816,0.057392849594347
2723,928,40.016939999999998,-75.149529999999999,0,0,712,Logan House,0.040940890000000,0.040940989901208,0.053341423155987,0.032972372055531
2724,928,40.016939999999998,-75.149529999999999,0,0,1331,Hunting Park Community Garden,0.490030220000000,0.490030468148845,0.638477517608687,0.394667352577422
2725,929,39.945329999999998,-75.241780000000006,0,0,16,60th & Baltimore Park,0.265719220000000,0.265719223987360,0.345842794797282,0.213999277531707
2726,929,39.945329999999998,-75.241780000000006,0,0,36,Robert Wilson III Park,1.161171130000000,0.088775915215678,0.115542645059541,0.071495034561404
2727,929,39.945329999999998,-75.241780000000006,0,0,325,Sherwood Park,1.647454990000000,0.442168117207119,0.575513179429044,0.356113836866203
2728,929,39.945329999999998,-75.241780000000006,0,0,333,61st & Cobbs Creek,6.689912150000000,0.366437630034475,0.476938091033407,0.295117921911099
2729,929,39.945329999999998,-75.241780000000006,0,0,1165,Cobbs Creek Park,729.252538899999990,17.252013319656022,22.459101760913295,13.897156809826663
2730,930,39.961520000000000,-75.151790000000005,0,0,18,10th & Lemon Playground,0.218346060000000,0.218346016544418,0.284263642933163,0.175854590914160
2731,931,39.946320000000000,-75.159490000000005,0,0,318,Seger Park Playground,1.911304920000000,1.911305967470026,2.487591305440831,1.539240311792804
2732,931,39.946320000000000,-75.159490000000005,0,0,385,Louis I. Kahn Park,0.388319530000000,0.388319750416114,0.505415148204991,0.312734398374171
2733,931,39.946320000000000,-75.159490000000005,0,0,504,Seger Park Playground Building,0.033067010000000,0.033066964165092,0.043037229480077,0.026630032987623
2734,931,39.946320000000000,-75.159490000000005,0,0,1043,Seger Dog Park,0.168994460000000,0.168994442772491,0.219948372360379,0.136096874317670
2735,931,39.946320000000000,-75.159490000000005,0,0,1313,Waverly Street Community Garden,0.092752970000000,0.092753009917262,0.120721256733769,0.074698373663103
2736,931,39.946320000000000,-75.159490000000005,0,0,1326,Sartain Garden,0.084075770000000,0.084075928813829,0.109432308223606,0.067713140764680
2737,933,40.022750000000002,-75.032870000000003,0,0,52,Disston Park,23.500046950000002,0.062074496295236,0.080883745751635,0.049993144561927
2738,933,40.022750000000002,-75.032870000000003,0,0,1016,Tacony Boat Launch,2.898633850000000,2.898634061897878,3.776851055233939,2.334420334253116
2739,934,39.938459999999999,-75.171599999999998,0,1,177,Marian Anderson Recreation Center,3.360903470000000,1.784951464702434,2.323085247232888,1.437611869707935
2740,934,39.938459999999999,-75.171599999999998,0,1,290,"Charles H. Chew, Sr. Playground",2.798553960000000,2.798553961915952,3.642070475594773,2.253849165571743
2741,934,39.938459999999999,-75.171599999999998,0,1,495,"Charles H. Chew, Sr. Playground Building",0.057040710000000,0.057040733102970,0.074233176179864,0.045938260478994
2742,934,39.938459999999999,-75.171599999999998,0,1,502,Marian Anderson Recreation Center Building,0.401486620000000,0.350416050745700,0.456059457812687,0.282226616791199
2743,934,39.938459999999999,-75.171599999999998,0,1,1351,"Charles H. Chew, Sr. Playground Garden",0.025111020000000,0.025111033515991,0.032679669736911,0.020223399536405
2744,939,39.948290000000000,-75.155820000000006,1,0,117,Washington Square,7.188231450000000,6.482503196869454,8.437496045375125,5.220699144948155
2745,939,39.948290000000000,-75.155820000000006,1,0,378,Atwater Kent Museum,0.444489940000000,0.129607562126407,0.168702346567798,0.104384546284916
2746,939,39.948290000000000,-75.155820000000006,1,0,513,Washington Square Maintenance Building,0.004307580000000,0.004307611977940,0.005606723139412,0.003469158923746
2747,939,39.948290000000000,-75.155820000000006,1,0,516,Atwater Kent Museum Building,0.148192610000000,0.063709649516806,0.082927083628760,0.051311117927103
2748,939,39.948290000000000,-75.155820000000006,1,0,934,Guard Box (Washington Square),0.003642670000000,0.000179626996242,0.000233797413393,0.000144662107055
2749,939,39.948290000000000,-75.155820000000006,1,0,1326,Sartain Garden,0.084075770000000,0.082776619310798,0.107741141203276,0.066664811542519
2750,940,39.942070000000001,-75.182670000000002,0,0,399,Julian Abele Park,0.286051990000000,0.286052174914202,0.372286230764521,0.230372650726924
2751,940,39.942070000000001,-75.182670000000002,0,0,426,22nd & Catharine Park,0.046244320000000,0.046244129253654,0.060186227030048,0.037243549485274
2752,941,39.919730000000001,-75.188299999999998,1,0,241,Girard Estates Park,4.020306000000000,0.497879591325780,0.647776047814326,0.400975957321373
2753,947,39.956569999999999,-75.152420000000006,1,0,119,Franklin Square,7.164952180000000,7.164950992611889,9.326937696048926,5.770353429066562
2754,947,39.956569999999999,-75.152420000000006,1,0,520,Franklin Square Storage Facility,0.008021830000000,0.008021849941853,0.010442367026482,0.006460442895888
2755,947,39.956569999999999,-75.152420000000006,1,0,521,Franklin Square Maintenance Building & Restooms,0.016219830000000,0.016219804618784,0.021114003645253,0.013062729408745
2756,947,39.956569999999999,-75.152420000000006,1,0,1101,Franklin Square Carousel Booth,0.000718120000000,0.000718139976333,0.000934838110321,0.000578361995255
2757,947,39.956569999999999,-75.152420000000006,1,0,1102,Franklin Square Mini Golf Building 1,0.014466980000000,0.014467074519526,0.018832521816589,0.011651231131131
2758,947,39.956569999999999,-75.152420000000006,1,0,1103,Franklin Square Mini Golf Building 2,0.014427660000000,0.014427721816584,0.018781286540793,0.011619533090572
2759,947,39.956569999999999,-75.152420000000006,1,0,1104,Pavillion in Franklin Square,0.047425010000000,0.047424950149473,0.061735592448263,0.038194335503088
2760,947,39.956569999999999,-75.152420000000006,1,0,1105,Franklin Square Shed,0.002661590000000,0.002661630183559,0.003464790627697,0.002143583149269
2761,947,39.956569999999999,-75.152420000000006,1,0,1106,SquareBurger,0.014435250000000,0.014435339622900,0.018791138568734,0.011625628304786
2762,947,39.956569999999999,-75.152420000000006,1,0,1372,Vine Street Park,11.868121490000000,3.070783482172470,3.997475668499486,2.473142652288513
2763,951,39.992339999999999,-75.142169999999993,0,1,288,Fairhill Square,2.862473560000000,2.862475169097733,3.728150970589108,2.305330106750354
2764,951,39.992339999999999,-75.142169999999993,0,1,1200,Fairhill Square Shelter,0.020827310000000,0.020827351664840,0.027126118521195,0.016773638782205
2765,958,39.940249999999999,-75.167980000000000,0,0,177,Marian Anderson Recreation Center,3.360903470000000,2.518434105627045,3.277700952998002,2.028311457735893
2766,958,39.940249999999999,-75.167980000000000,0,0,261,Hawthorne Cultural Center,1.022387150000000,0.072472252200329,0.094316364611384,0.058364983790937
2767,958,39.940249999999999,-75.167980000000000,0,0,264,Ridgway Park,1.015508800000000,1.015508113798154,1.321614719645125,0.817843457047758
2768,958,39.940249999999999,-75.167980000000000,0,0,502,Marian Anderson Recreation Center Building,0.401486620000000,0.401486343443182,0.522526418867651,0.323350524516141
2769,958,39.940249999999999,-75.167980000000000,0,0,1050,Ridgway Park Pool Building,0.008054590000000,0.008054492267091,0.010482389680024,0.006486726945909
2770,958,39.940249999999999,-75.167980000000000,0,0,1129,Ryan Howard Training Center,0.173793620000000,0.173793527199432,0.226190263167565,0.139971372919618
2771,959,39.949249999999999,-75.211269999999999,0,0,141,Clarence H Clark Park,12.034016060000001,11.532668952143780,15.010936616060945,9.287885953130100
2772,959,39.949249999999999,-75.211269999999999,0,0,1368,Clarence H Clark Park Restrooms,0.007821340000000,0.007821311630769,0.010180095520209,0.006298845208800
2773,961,39.930480000000003,-75.168350000000004,0,0,235,Columbus Square,4.111533470000000,1.005454970374593,1.308413145928834,0.809787797392781
2774,961,39.930480000000003,-75.168350000000004,0,0,316,A. Giuseppe DiSilvestro Playground,1.990736140000000,1.990736633916422,2.590419260665406,1.603232063163764
2775,961,39.930480000000003,-75.168350000000004,0,0,1041,South Philadelphia Community Health & Literacy Ctr,0.866518640000000,0.866519311027550,1.127546186410665,0.697847729207840
2776,962,39.949829999999999,-75.177570000000003,0,0,2,Schuylkill Banks,17.745484919999999,2.488696700982196,3.239643138592651,2.004484226354228
2777,962,39.949829999999999,-75.177570000000003,0,0,3,Schuylkill River Park,7.289316870000000,2.495300600034580,3.247878744766121,2.009579893365366
